ScoreEval,Method,Score,BaseDep,BaseDist,EvalDate
Energy,WLS,63.21390676634433,gaussian,independent,2020-03-11
Energy,MinTSam,103.61859099962307,gaussian,independent,2020-03-11
Energy,MinTShr,55.23039005623935,gaussian,independent,2020-03-11
Energy,ScoreOptE,32.997678704070324,gaussian,independent,2020-03-11
Energy,ScoreOptEIn,60.927374498639466,gaussian,independent,2020-03-11
Energy,ScoreOptV,47.23748252669442,gaussian,independent,2020-03-11
Energy,ScoreOptVIn,66.02365755406781,gaussian,independent,2020-03-11
Variogram,Base,105846.72325387684,gaussian,independent,2020-03-11
Variogram,BottomUp,177700.35898908268,gaussian,independent,2020-03-11
Variogram,JPP,40731.5159375595,gaussian,independent,2020-03-11
Variogram,BTTH,114697.299500471,gaussian,independent,2020-03-11
Variogram,OLS,62932.6431390924,gaussian,independent,2020-03-11
Variogram,WLS,54855.34244808364,gaussian,independent,2020-03-11
Variogram,MinTSam,671190.5662303108,gaussian,independent,2020-03-11
Variogram,MinTShr,59250.97838868878,gaussian,independent,2020-03-11
Variogram,ScoreOptE,34857.09270331801,gaussian,independent,2020-03-11
Variogram,ScoreOptEIn,50679.913594447775,gaussian,independent,2020-03-11
Variogram,ScoreOptV,39137.187563489446,gaussian,independent,2020-03-11
Variogram,ScoreOptVIn,59241.297960989345,gaussian,independent,2020-03-11
Energy,Base,18.224478146249904,gaussian,joint,2020-03-11
Energy,BottomUp,20.01222904505521,gaussian,joint,2020-03-11
Energy,JPP,40.510153906205225,gaussian,joint,2020-03-11
Energy,BTTH,41.03645085754629,gaussian,joint,2020-03-11
Energy,OLS,16.679191623472583,gaussian,joint,2020-03-11
Energy,WLS,16.287237405230385,gaussian,joint,2020-03-11
Energy,MinTSam,12.820290209466997,gaussian,joint,2020-03-11
Energy,MinTShr,12.311652061309099,gaussian,joint,2020-03-11
Energy,ScoreOptE,31.916165578258443,gaussian,joint,2020-03-11
Energy,ScoreOptEIn,16.757050552086703,gaussian,joint,2020-03-11
Energy,ScoreOptV,38.8152409790541,gaussian,joint,2020-03-11
Energy,ScoreOptVIn,16.03556747784808,gaussian,joint,2020-03-11
Variogram,Base,14614.052966281148,gaussian,joint,2020-03-11
Variogram,BottomUp,17892.249952041973,gaussian,joint,2020-03-11
Variogram,JPP,11359.020872584124,gaussian,joint,2020-03-11
Variogram,BTTH,9069.248388085352,gaussian,joint,2020-03-11
Variogram,OLS,11774.366040314824,gaussian,joint,2020-03-11
Variogram,WLS,11124.929623285198,gaussian,joint,2020-03-11
Variogram,MinTSam,6531.894891923921,gaussian,joint,2020-03-11
Variogram,MinTShr,6022.882817428754,gaussian,joint,2020-03-11
Variogram,ScoreOptE,40221.68247649805,gaussian,joint,2020-03-11
Variogram,ScoreOptEIn,10946.177184662272,gaussian,joint,2020-03-11
Variogram,ScoreOptV,53888.419108090944,gaussian,joint,2020-03-11
Variogram,ScoreOptVIn,10227.949149374806,gaussian,joint,2020-03-11
Energy,Base,17.696748293232545,bootstrap,independent,2020-03-11
Energy,BottomUp,20.41714956025928,bootstrap,independent,2020-03-11
Energy,JPP,39.31230353268381,bootstrap,independent,2020-03-11
Energy,BTTH,38.323098598618365,bootstrap,independent,2020-03-11
Energy,OLS,15.997162954158563,bootstrap,independent,2020-03-11
Energy,WLS,15.722044244186371,bootstrap,independent,2020-03-11
Energy,MinTSam,15.864697965357587,bootstrap,independent,2020-03-11
Energy,MinTShr,11.854421928316134,bootstrap,independent,2020-03-11
Energy,ScoreOptE,31.622511355053213,bootstrap,independent,2020-03-11
Energy,ScoreOptEIn,15.760533630026039,bootstrap,independent,2020-03-11
Energy,ScoreOptV,37.47769784635301,bootstrap,independent,2020-03-11
Energy,ScoreOptVIn,16.233261762429148,bootstrap,independent,2020-03-11
Variogram,Base,14242.320849468471,bootstrap,independent,2020-03-11
Variogram,BottomUp,18350.236939023398,bootstrap,independent,2020-03-11
Variogram,JPP,11214.623251658906,bootstrap,independent,2020-03-11
Variogram,BTTH,10222.278066446552,bootstrap,independent,2020-03-11
Variogram,OLS,11495.001410722616,bootstrap,independent,2020-03-11
Variogram,WLS,11031.193385539369,bootstrap,independent,2020-03-11
Variogram,MinTSam,8289.547631502654,bootstrap,independent,2020-03-11
Variogram,MinTShr,5604.665472535759,bootstrap,independent,2020-03-11
Variogram,ScoreOptE,39891.10321376061,bootstrap,independent,2020-03-11
Variogram,ScoreOptEIn,10402.911490956798,bootstrap,independent,2020-03-11
Variogram,ScoreOptV,50535.90805051206,bootstrap,independent,2020-03-11
Variogram,ScoreOptVIn,10849.537764117538,bootstrap,independent,2020-03-11
Energy,Base,18.24937764126837,bootstrap,joint,2020-03-11
Energy,BottomUp,21.2247930473281,bootstrap,joint,2020-03-11
Energy,JPP,39.33569057861604,bootstrap,joint,2020-03-11
Energy,BTTH,36.29692128279448,bootstrap,joint,2020-03-11
Energy,OLS,16.65138469943741,bootstrap,joint,2020-03-11
Energy,WLS,16.529053676501434,bootstrap,joint,2020-03-11
Energy,MinTSam,12.60886914826889,bootstrap,joint,2020-03-11
Energy,MinTShr,11.801531332428873,bootstrap,joint,2020-03-11
Energy,ScoreOptE,34.2653579226133,bootstrap,joint,2020-03-11
Energy,ScoreOptEIn,16.91593956009128,bootstrap,joint,2020-03-11
Energy,ScoreOptV,36.81048279821333,bootstrap,joint,2020-03-11
Energy,ScoreOptVIn,15.975033641582952,bootstrap,joint,2020-03-11
Variogram,Base,14176.510282737883,bootstrap,joint,2020-03-11
Variogram,BottomUp,18509.443043124258,bootstrap,joint,2020-03-11
Variogram,JPP,11224.907348212619,bootstrap,joint,2020-03-11
Variogram,BTTH,9323.2984808956935,bootstrap,joint,2020-03-11
Variogram,OLS,11407.701635672927,bootstrap,joint,2020-03-11
Variogram,WLS,11032.635324061002,bootstrap,joint,2020-03-11
Variogram,MinTSam,6159.334396412406,bootstrap,joint,2020-03-11
Variogram,MinTShr,5527.5902846981235,bootstrap,joint,2020-03-11
Variogram,ScoreOptE,43267.17941840977,bootstrap,joint,2020-03-11
Variogram,ScoreOptEIn,10874.66366557592,bootstrap,joint,2020-03-11
Variogram,ScoreOptV,48130.29548753439,bootstrap,joint,2020-03-11
Variogram,ScoreOptVIn,9838.706211976445,bootstrap,joint,2020-03-11
Energy,Base,91.5052225715294,gaussian,independent,2020-03-12
Energy,BottomUp,107.5596922127564,gaussian,independent,2020-03-12
Energy,JPP,306.87991972569523,gaussian,independent,2020-03-12
Energy,BTTH,328.88717193276835,gaussian,independent,2020-03-12
Energy,OLS,70.425950883840585,gaussian,independent,2020-03-12
Energy,WLS,66.42614019568758,gaussian,independent,2020-03-12
Energy,MinTSam,98.47472975672278,gaussian,independent,2020-03-12
Energy,MinTShr,59.78167692199878,gaussian,independent,2020-03-12
Energy,ScoreOptE,38.48775876123814,gaussian,independent,2020-03-12
Energy,ScoreOptEIn,64.88482287416286,gaussian,independent,2020-03-12
Energy,ScoreOptV,49.172070250368,gaussian,independent,2020-03-12
Energy,ScoreOptVIn,68.91753952047243,gaussian,independent,2020-03-12
Variogram,Base,110123.07779778556,gaussian,independent,2020-03-12
Variogram,BottomUp,168805.35419866387,gaussian,independent,2020-03-12
Variogram,JPP,43383.31652652681,gaussian,independent,2020-03-12
Variogram,BTTH,61577.217233489515,gaussian,independent,2020-03-12
Variogram,OLS,70988.4309820948,gaussian,independent,2020-03-12
Variogram,WLS,55261.271771824555,gaussian,independent,2020-03-12
Variogram,MinTSam,351860.9010067898,gaussian,independent,2020-03-12
Variogram,MinTShr,44947.756154125964,gaussian,independent,2020-03-12
Variogram,ScoreOptE,53189.99966362652,gaussian,independent,2020-03-12
Variogram,ScoreOptEIn,46019.49943303123,gaussian,independent,2020-03-12
Variogram,ScoreOptV,43805.142609550254,gaussian,independent,2020-03-12
Variogram,ScoreOptVIn,52871.64938555914,gaussian,independent,2020-03-12
Energy,Base,16.78729358295699,gaussian,joint,2020-03-12
Energy,BottomUp,17.71901254736767,gaussian,joint,2020-03-12
Energy,JPP,41.256641554135314,gaussian,joint,2020-03-12
Energy,BTTH,36.73631657644214,gaussian,joint,2020-03-12
Energy,OLS,16.06768942758606,gaussian,joint,2020-03-12
Energy,WLS,16.277775943256707,gaussian,joint,2020-03-12
Energy,MinTSam,14.093816621277472,gaussian,joint,2020-03-12
Energy,MinTShr,13.369735152265418,gaussian,joint,2020-03-12
Energy,ScoreOptE,25.61832793822488,gaussian,joint,2020-03-12
Energy,ScoreOptEIn,18.245567152627803,gaussian,joint,2020-03-12
Energy,ScoreOptV,29.352048467638575,gaussian,joint,2020-03-12
Energy,ScoreOptVIn,16.090914358451094,gaussian,joint,2020-03-12
Variogram,Base,12337.085277120475,gaussian,joint,2020-03-12
Variogram,BottomUp,12300.84861550753,gaussian,joint,2020-03-12
Variogram,JPP,11172.854450586141,gaussian,joint,2020-03-12
Variogram,BTTH,6548.021477171033,gaussian,joint,2020-03-12
Variogram,OLS,11059.480040411312,gaussian,joint,2020-03-12
Variogram,WLS,11175.866192609481,gaussian,joint,2020-03-12
Variogram,MinTSam,7489.820320058754,gaussian,joint,2020-03-12
Variogram,MinTShr,6891.983076619644,gaussian,joint,2020-03-12
Variogram,ScoreOptE,28033.86413264362,gaussian,joint,2020-03-12
Variogram,ScoreOptEIn,12406.269462373964,gaussian,joint,2020-03-12
Variogram,ScoreOptV,34253.28554169788,gaussian,joint,2020-03-12
Variogram,ScoreOptVIn,9874.124775602662,gaussian,joint,2020-03-12
Energy,Base,16.67868081244115,bootstrap,independent,2020-03-12
Energy,BottomUp,17.809760686823825,bootstrap,independent,2020-03-12
Energy,JPP,40.46406910227072,bootstrap,independent,2020-03-12
Energy,BTTH,37.4800157013717,bootstrap,independent,2020-03-12
Energy,OLS,15.638541333129975,bootstrap,independent,2020-03-12
Energy,WLS,15.76734990241189,bootstrap,independent,2020-03-12
Energy,MinTSam,15.963298349277151,bootstrap,independent,2020-03-12
Energy,MinTShr,13.301224882330926,bootstrap,independent,2020-03-12
Energy,ScoreOptE,27.498012831087504,bootstrap,independent,2020-03-12
Energy,ScoreOptEIn,15.914476015839112,bootstrap,independent,2020-03-12
Energy,ScoreOptV,29.217315866146166,bootstrap,independent,2020-03-12
Energy,ScoreOptVIn,17.640290468675662,bootstrap,independent,2020-03-12
Variogram,Base,12404.949204887922,bootstrap,independent,2020-03-12
Variogram,BottomUp,12530.1949644711,bootstrap,independent,2020-03-12
Variogram,JPP,11408.110136382886,bootstrap,independent,2020-03-12
Variogram,BTTH,6020.294672514591,bootstrap,independent,2020-03-12
Variogram,OLS,11255.935501777412,bootstrap,independent,2020-03-12
Variogram,WLS,11414.539980024794,bootstrap,independent,2020-03-12
Variogram,MinTSam,8061.342067595306,bootstrap,independent,2020-03-12
Variogram,MinTShr,6954.424323167746,bootstrap,independent,2020-03-12
Variogram,ScoreOptE,31832.97207693028,bootstrap,independent,2020-03-12
Variogram,ScoreOptEIn,10251.534355944284,bootstrap,independent,2020-03-12
Variogram,ScoreOptV,34638.17401225229,bootstrap,independent,2020-03-12
Variogram,ScoreOptVIn,11873.7503262911,bootstrap,independent,2020-03-12
Energy,Base,16.945656502234414,bootstrap,joint,2020-03-12
Energy,BottomUp,18.25188081174759,bootstrap,joint,2020-03-12
Energy,JPP,40.619405249327016,bootstrap,joint,2020-03-12
Energy,BTTH,35.97272404772167,bootstrap,joint,2020-03-12
Energy,OLS,16.247629875991922,bootstrap,joint,2020-03-12
Energy,WLS,16.565170344524947,bootstrap,joint,2020-03-12
Energy,MinTSam,14.04644193295752,bootstrap,joint,2020-03-12
Energy,MinTShr,13.444802224644434,bootstrap,joint,2020-03-12
Energy,ScoreOptE,27.297596919515264,bootstrap,joint,2020-03-12
Energy,ScoreOptEIn,17.414923634262045,bootstrap,joint,2020-03-12
Energy,ScoreOptV,28.63159117269864,bootstrap,joint,2020-03-12
Energy,ScoreOptVIn,16.233211421061462,bootstrap,joint,2020-03-12
Variogram,Base,12270.18761547506,bootstrap,joint,2020-03-12
Variogram,BottomUp,12231.488773653926,bootstrap,joint,2020-03-12
Variogram,JPP,11258.493817953244,bootstrap,joint,2020-03-12
Variogram,BTTH,6762.856923426446,bootstrap,joint,2020-03-12
Variogram,OLS,11062.92998993978,bootstrap,joint,2020-03-12
Variogram,WLS,11243.659937593075,bootstrap,joint,2020-03-12
Variogram,MinTSam,7447.903722046621,bootstrap,joint,2020-03-12
Variogram,MinTShr,6960.315378669358,bootstrap,joint,2020-03-12
Variogram,ScoreOptE,30729.31478757191,bootstrap,joint,2020-03-12
Variogram,ScoreOptEIn,11259.064333456347,bootstrap,joint,2020-03-12
Variogram,ScoreOptV,33040.467833386094,bootstrap,joint,2020-03-12
Variogram,ScoreOptVIn,9825.538837251324,bootstrap,joint,2020-03-12
Energy,Base,92.7877943624863,gaussian,independent,2020-03-13
Energy,BottomUp,109.25378054519635,gaussian,independent,2020-03-13
Energy,JPP,310.91782862021074,gaussian,independent,2020-03-13
Energy,BTTH,356.33323990926743,gaussian,independent,2020-03-13
Energy,OLS,72.7168144982499,gaussian,independent,2020-03-13
Energy,WLS,69.2768633967234,gaussian,independent,2020-03-13
Energy,MinTSam,91.44276201012565,gaussian,independent,2020-03-13
Energy,MinTShr,66.45682971170244,gaussian,independent,2020-03-13
Energy,ScoreOptE,52.77691141664418,gaussian,independent,2020-03-13
Energy,ScoreOptEIn,69.62097686951124,gaussian,independent,2020-03-13
Energy,ScoreOptV,59.68643216459844,gaussian,independent,2020-03-13
Energy,ScoreOptVIn,75.58085735711923,gaussian,independent,2020-03-13
Variogram,Base,152478.24822341948,gaussian,independent,2020-03-13
Variogram,BottomUp,212274.19612980814,gaussian,independent,2020-03-13
Variogram,JPP,76566.64079130518,gaussian,independent,2020-03-13
Variogram,BTTH,156168.03897964582,gaussian,independent,2020-03-13
Variogram,OLS,107785.52514016713,gaussian,independent,2020-03-13
Variogram,WLS,90416.2983464167,gaussian,independent,2020-03-13
Variogram,MinTSam,254451.8202191513,gaussian,independent,2020-03-13
Variogram,MinTShr,112803.89368543989,gaussian,independent,2020-03-13
Variogram,ScoreOptE,121183.6622093806,gaussian,independent,2020-03-13
Variogram,ScoreOptEIn,98845.71349555501,gaussian,independent,2020-03-13
Variogram,ScoreOptV,114145.12191954603,gaussian,independent,2020-03-13
Variogram,ScoreOptVIn,115727.75558130909,gaussian,independent,2020-03-13
Energy,Base,40.74017777617137,gaussian,joint,2020-03-13
Energy,BottomUp,37.820025879546776,gaussian,joint,2020-03-13
Energy,JPP,62.6727348748106,gaussian,joint,2020-03-13
Energy,BTTH,62.96575198241275,gaussian,joint,2020-03-13
Energy,OLS,40.39287993894037,gaussian,joint,2020-03-13
Energy,WLS,38.011523508083535,gaussian,joint,2020-03-13
Energy,MinTSam,61.89579206186024,gaussian,joint,2020-03-13
Energy,MinTShr,53.51657470343702,gaussian,joint,2020-03-13
Energy,ScoreOptE,51.56018219123044,gaussian,joint,2020-03-13
Energy,ScoreOptEIn,50.671997869646745,gaussian,joint,2020-03-13
Energy,ScoreOptV,56.349172928307844,gaussian,joint,2020-03-13
Energy,ScoreOptVIn,49.9740132277395,gaussian,joint,2020-03-13
Variogram,Base,60430.54409662495,gaussian,joint,2020-03-13
Variogram,BottomUp,59269.1882517401,gaussian,joint,2020-03-13
Variogram,JPP,54002.019247165954,gaussian,joint,2020-03-13
Variogram,BTTH,70034.2087874537,gaussian,joint,2020-03-13
Variogram,OLS,54339.56361471697,gaussian,joint,2020-03-13
Variogram,WLS,53419.37261706831,gaussian,joint,2020-03-13
Variogram,MinTSam,100100.46291107446,gaussian,joint,2020-03-13
Variogram,MinTShr,79202.22665820083,gaussian,joint,2020-03-13
Variogram,ScoreOptE,90675.41928039776,gaussian,joint,2020-03-13
Variogram,ScoreOptEIn,72981.98763016051,gaussian,joint,2020-03-13
Variogram,ScoreOptV,101504.27833670753,gaussian,joint,2020-03-13
Variogram,ScoreOptVIn,72025.45264500353,gaussian,joint,2020-03-13
Energy,Base,42.22872611381246,bootstrap,independent,2020-03-13
Energy,BottomUp,39.30487740729727,bootstrap,independent,2020-03-13
Energy,JPP,62.52160546550296,bootstrap,independent,2020-03-13
Energy,BTTH,67.80086972843905,bootstrap,independent,2020-03-13
Energy,OLS,43.430353975550204,bootstrap,independent,2020-03-13
Energy,WLS,41.47053372834078,bootstrap,independent,2020-03-13
Energy,MinTSam,57.61318357084008,bootstrap,independent,2020-03-13
Energy,MinTShr,53.21494635196087,bootstrap,independent,2020-03-13
Energy,ScoreOptE,51.60840725976605,bootstrap,independent,2020-03-13
Energy,ScoreOptEIn,49.86776335493254,bootstrap,independent,2020-03-13
Energy,ScoreOptV,59.69675919143279,bootstrap,independent,2020-03-13
Energy,ScoreOptVIn,50.87134940885869,bootstrap,independent,2020-03-13
Variogram,Base,62297.927498069126,bootstrap,independent,2020-03-13
Variogram,BottomUp,61008.34084194989,bootstrap,independent,2020-03-13
Variogram,JPP,55051.026252951764,bootstrap,independent,2020-03-13
Variogram,BTTH,76824.79778659523,bootstrap,independent,2020-03-13
Variogram,OLS,55952.00324705141,bootstrap,independent,2020-03-13
Variogram,WLS,54684.49020663664,bootstrap,independent,2020-03-13
Variogram,MinTSam,101495.81999200842,bootstrap,independent,2020-03-13
Variogram,MinTShr,81280.515841428,bootstrap,independent,2020-03-13
Variogram,ScoreOptE,89405.84443165756,bootstrap,independent,2020-03-13
Variogram,ScoreOptEIn,72063.56731233872,bootstrap,independent,2020-03-13
Variogram,ScoreOptV,108799.21289298817,bootstrap,independent,2020-03-13
Variogram,ScoreOptVIn,76023.80963977714,bootstrap,independent,2020-03-13
Energy,Base,42.22210117839908,bootstrap,joint,2020-03-13
Energy,BottomUp,39.4701910257216,bootstrap,joint,2020-03-13
Energy,JPP,62.65480128937198,bootstrap,joint,2020-03-13
Energy,BTTH,71.13864208919512,bootstrap,joint,2020-03-13
Energy,OLS,41.85674237801379,bootstrap,joint,2020-03-13
Energy,WLS,39.44527217918838,bootstrap,joint,2020-03-13
Energy,MinTSam,63.31049336962508,bootstrap,joint,2020-03-13
Energy,MinTShr,54.95959679558135,bootstrap,joint,2020-03-13
Energy,ScoreOptE,56.46314596399684,bootstrap,joint,2020-03-13
Energy,ScoreOptEIn,49.75821773973063,bootstrap,joint,2020-03-13
Energy,ScoreOptV,58.85054230055174,bootstrap,joint,2020-03-13
Energy,ScoreOptVIn,52.171829212909536,bootstrap,joint,2020-03-13
Variogram,Base,62366.6745771554,bootstrap,joint,2020-03-13
Variogram,BottomUp,60798.28237015568,bootstrap,joint,2020-03-13
Variogram,JPP,55146.84888660621,bootstrap,joint,2020-03-13
Variogram,BTTH,84001.80041268044,bootstrap,joint,2020-03-13
Variogram,OLS,55829.11910158111,bootstrap,joint,2020-03-13
Variogram,WLS,54619.53382881364,bootstrap,joint,2020-03-13
Variogram,MinTSam,102637.25613459476,bootstrap,joint,2020-03-13
Variogram,MinTShr,81445.9489971067,bootstrap,joint,2020-03-13
Variogram,ScoreOptE,100730.15362497066,bootstrap,joint,2020-03-13
Variogram,ScoreOptEIn,70422.57497447309,bootstrap,joint,2020-03-13
Variogram,ScoreOptV,105044.93554076868,bootstrap,joint,2020-03-13
Variogram,ScoreOptVIn,75782.17210424223,bootstrap,joint,2020-03-13
Energy,Base,102.1385397698245,gaussian,independent,2020-03-14
Energy,BottomUp,104.98905335663137,gaussian,independent,2020-03-14
Energy,JPP,328.00038745731246,gaussian,independent,2020-03-14
Energy,BTTH,329.9289378219332,gaussian,independent,2020-03-14
Energy,OLS,78.99782695693281,gaussian,independent,2020-03-14
Energy,WLS,74.28974007475267,gaussian,independent,2020-03-14
Energy,MinTSam,123.62966401654683,gaussian,independent,2020-03-14
Energy,MinTShr,60.664048111737635,gaussian,independent,2020-03-14
Energy,ScoreOptE,53.29804236030639,gaussian,independent,2020-03-14
Energy,ScoreOptEIn,64.69109151231306,gaussian,independent,2020-03-14
Energy,ScoreOptV,59.56684853997466,gaussian,independent,2020-03-14
Energy,ScoreOptVIn,68.78501269403299,gaussian,independent,2020-03-14
Variogram,Base,196678.88571411127,gaussian,independent,2020-03-14
Variogram,BottomUp,246279.62848478885,gaussian,independent,2020-03-14
Variogram,JPP,114283.52000478955,gaussian,independent,2020-03-14
Variogram,BTTH,136746.67219368537,gaussian,independent,2020-03-14
Variogram,OLS,146323.68685942495,gaussian,independent,2020-03-14
Variogram,WLS,124432.81478668125,gaussian,independent,2020-03-14
Variogram,MinTSam,642803.4641621641,gaussian,independent,2020-03-14
Variogram,MinTShr,74215.76590887857,gaussian,independent,2020-03-14
Variogram,ScoreOptE,122292.29718847836,gaussian,independent,2020-03-14
Variogram,ScoreOptEIn,67550.63750062691,gaussian,independent,2020-03-14
Variogram,ScoreOptV,100072.20035020387,gaussian,independent,2020-03-14
Variogram,ScoreOptVIn,76112.38780295069,gaussian,independent,2020-03-14
Energy,Base,36.58154392328424,gaussian,joint,2020-03-14
Energy,BottomUp,44.435863206818226,gaussian,joint,2020-03-14
Energy,JPP,63.545676928631636,gaussian,joint,2020-03-14
Energy,BTTH,63.50902714998627,gaussian,joint,2020-03-14
Energy,OLS,36.55615968097898,gaussian,joint,2020-03-14
Energy,WLS,40.34997104317796,gaussian,joint,2020-03-14
Energy,MinTSam,31.675664142283342,gaussian,joint,2020-03-14
Energy,MinTShr,32.38276998748853,gaussian,joint,2020-03-14
Energy,ScoreOptE,38.75102912897056,gaussian,joint,2020-03-14
Energy,ScoreOptEIn,23.209483498918587,gaussian,joint,2020-03-14
Energy,ScoreOptV,45.56728308927374,gaussian,joint,2020-03-14
Energy,ScoreOptVIn,22.785099490215316,gaussian,joint,2020-03-14
Variogram,Base,46237.029260659474,gaussian,joint,2020-03-14
Variogram,BottomUp,74028.66218619072,gaussian,joint,2020-03-14
Variogram,JPP,58920.5012521863,gaussian,joint,2020-03-14
Variogram,BTTH,64713.98732777677,gaussian,joint,2020-03-14
Variogram,OLS,48901.46837321799,gaussian,joint,2020-03-14
Variogram,WLS,58948.988056564085,gaussian,joint,2020-03-14
Variogram,MinTSam,31524.134386045534,gaussian,joint,2020-03-14
Variogram,MinTShr,33550.67311002267,gaussian,joint,2020-03-14
Variogram,ScoreOptE,59789.669849301914,gaussian,joint,2020-03-14
Variogram,ScoreOptEIn,19372.424983573776,gaussian,joint,2020-03-14
Variogram,ScoreOptV,75113.77104021642,gaussian,joint,2020-03-14
Variogram,ScoreOptVIn,18494.43353625581,gaussian,joint,2020-03-14
Energy,Base,38.86341690739269,bootstrap,independent,2020-03-14
Energy,BottomUp,47.45440993978465,bootstrap,independent,2020-03-14
Energy,JPP,64.12323486768213,bootstrap,independent,2020-03-14
Energy,BTTH,62.636665129306344,bootstrap,independent,2020-03-14
Energy,OLS,40.17597430974614,bootstrap,independent,2020-03-14
Energy,WLS,45.31424970325292,bootstrap,independent,2020-03-14
Energy,MinTSam,29.841752088365478,bootstrap,independent,2020-03-14
Energy,MinTShr,32.40677175505698,bootstrap,independent,2020-03-14
Energy,ScoreOptE,42.556346710651006,bootstrap,independent,2020-03-14
Energy,ScoreOptEIn,23.257099778365664,bootstrap,independent,2020-03-14
Energy,ScoreOptV,44.66293692348026,bootstrap,independent,2020-03-14
Energy,ScoreOptVIn,23.117949481553243,bootstrap,independent,2020-03-14
Variogram,Base,48288.47676710623,bootstrap,independent,2020-03-14
Variogram,BottomUp,77019.07113562904,bootstrap,independent,2020-03-14
Variogram,JPP,60951.687787559335,bootstrap,independent,2020-03-14
Variogram,BTTH,63633.22948274567,bootstrap,independent,2020-03-14
Variogram,OLS,50907.17054350214,bootstrap,independent,2020-03-14
Variogram,WLS,60950.90577150487,bootstrap,independent,2020-03-14
Variogram,MinTSam,34097.792809401784,bootstrap,independent,2020-03-14
Variogram,MinTShr,35370.12647199723,bootstrap,independent,2020-03-14
Variogram,ScoreOptE,69294.27603552048,bootstrap,independent,2020-03-14
Variogram,ScoreOptEIn,19879.32843707656,bootstrap,independent,2020-03-14
Variogram,ScoreOptV,74506.55253990291,bootstrap,independent,2020-03-14
Variogram,ScoreOptVIn,19663.493425989946,bootstrap,independent,2020-03-14
Energy,Base,37.94232626511105,bootstrap,joint,2020-03-14
Energy,BottomUp,46.51344961548507,bootstrap,joint,2020-03-14
Energy,JPP,63.89589353342517,bootstrap,joint,2020-03-14
Energy,BTTH,59.42143883392197,bootstrap,joint,2020-03-14
Energy,OLS,37.96729140356571,bootstrap,joint,2020-03-14
Energy,WLS,41.8063370414145,bootstrap,joint,2020-03-14
Energy,MinTSam,32.7020039361712,bootstrap,joint,2020-03-14
Energy,MinTShr,33.573971190521256,bootstrap,joint,2020-03-14
Energy,ScoreOptE,40.76692403258479,bootstrap,joint,2020-03-14
Energy,ScoreOptEIn,23.96782743714582,bootstrap,joint,2020-03-14
Energy,ScoreOptV,46.190718035761044,bootstrap,joint,2020-03-14
Energy,ScoreOptVIn,22.76816002508415,bootstrap,joint,2020-03-14
Variogram,Base,48084.58632242516,bootstrap,joint,2020-03-14
Variogram,BottomUp,76650.57535875059,bootstrap,joint,2020-03-14
Variogram,JPP,60744.325567562926,bootstrap,joint,2020-03-14
Variogram,BTTH,56215.19310553884,bootstrap,joint,2020-03-14
Variogram,OLS,50696.01485055104,bootstrap,joint,2020-03-14
Variogram,WLS,60769.28281439091,bootstrap,joint,2020-03-14
Variogram,MinTSam,33001.53517857894,bootstrap,joint,2020-03-14
Variogram,MinTShr,35080.398795315836,bootstrap,joint,2020-03-14
Variogram,ScoreOptE,62722.7619326494,bootstrap,joint,2020-03-14
Variogram,ScoreOptEIn,20258.797472160604,bootstrap,joint,2020-03-14
Variogram,ScoreOptV,75930.1104988525,bootstrap,joint,2020-03-14
Variogram,ScoreOptVIn,18450.669447195643,bootstrap,joint,2020-03-14
Energy,Base,89.26788794341064,gaussian,independent,2020-03-15
Energy,BottomUp,109.07932576497225,gaussian,independent,2020-03-15
Energy,JPP,289.19690989463027,gaussian,independent,2020-03-15
Energy,BTTH,303.5414655273258,gaussian,independent,2020-03-15
Energy,OLS,68.58702695521016,gaussian,independent,2020-03-15
Energy,WLS,65.53123069676317,gaussian,independent,2020-03-15
Energy,MinTSam,73.52171314989512,gaussian,independent,2020-03-15
Energy,MinTShr,54.24374470906162,gaussian,independent,2020-03-15
Energy,ScoreOptE,34.65210720365992,gaussian,independent,2020-03-15
Energy,ScoreOptEIn,60.89000427614169,gaussian,independent,2020-03-15
Energy,ScoreOptV,47.421258975242544,gaussian,independent,2020-03-15
Energy,ScoreOptVIn,66.69781927263492,gaussian,independent,2020-03-15
Variogram,Base,103556.36688981806,gaussian,independent,2020-03-15
Variogram,BottomUp,246999.8462645403,gaussian,independent,2020-03-15
Variogram,JPP,45177.49386003327,gaussian,independent,2020-03-15
Variogram,BTTH,184980.82735496832,gaussian,independent,2020-03-15
Variogram,OLS,69444.4433134657,gaussian,independent,2020-03-15
Variogram,WLS,64284.538670770315,gaussian,independent,2020-03-15
Variogram,MinTSam,96270.54134689413,gaussian,independent,2020-03-15
Variogram,MinTShr,30306.380133201936,gaussian,independent,2020-03-15
Variogram,ScoreOptE,33929.28924867214,gaussian,independent,2020-03-15
Variogram,ScoreOptEIn,38907.09031990781,gaussian,independent,2020-03-15
Variogram,ScoreOptV,24490.793682501702,gaussian,independent,2020-03-15
Variogram,ScoreOptVIn,49336.75286361805,gaussian,independent,2020-03-15
Energy,Base,22.481115658345196,gaussian,joint,2020-03-15
Energy,BottomUp,35.44948042929798,gaussian,joint,2020-03-15
Energy,JPP,44.71638221393097,gaussian,joint,2020-03-15
Energy,BTTH,52.70273720499848,gaussian,joint,2020-03-15
Energy,OLS,20.031846296869208,gaussian,joint,2020-03-15
Energy,WLS,20.86796565280366,gaussian,joint,2020-03-15
